date,rain_mm,temperature_c,soil_moisture_pct,upstream_rain_mm,discharge,rain_3d,rain_7d,upstream_rain_7d,discharge_trend,doy_sin,doy_cos,flood_next3d
2010-01-01,0.0,24.9,25.46,0.0,7.87,0.0,0.0,0.0,0.0,0.017201575418260506,0.9998520419557735,0.0
2010-01-02,0.0,25.9,25.33,0.0,7.83,0.0,0.0,0.0,-0.040000000000000036,0.03439806061360801,0.9994082116062598,0.0
2010-01-03,0.0,25.3,25.23,0.0,7.79,0.0,0.0,0.0,-0.040000000000000036,0.051584366869408364,0.9986686402879997,0.0
2010-01-04,0.0,25.3,25.1,0.0,7.73,0.0,0.0,0.0,-0.05999999999999961,0.06875540848113941,0.9976335468520451,0.0
2010-01-05,0.0,25.2,25.0,0.0,7.67,0.0,0.0,0.0,-0.0600000000000005,0.08590610426133272,0.9963032375991965,0.0
2010-01-06,0.0,25.2,24.89,0.0,7.63,0.0,0.0,0.0,-0.040000000000000036,0.10303137904317879,0.9946781061893646,0.0
2010-01-07,0.0,24.2,24.8,0.0,7.59,0.0,0.0,0.0,-0.040000000000000036,0.1201261651823505,0.9927586335250793,0.0
2010-01-08,0.0,23.5,24.74,0.0,7.55,0.0,0.0,0.0,-0.040000000000000036,0.13718540405660057,0.9905453876091833,0.0
2010-01-09,0.0,24.4,24.71,0.0,7.51,0.0,0.0,0.0,-0.040000000000000036,0.1542040475626894,0.988039023376751,0.0
2010-01-10,0.0,25.3,24.67,0.0,6.96,0.0,0.0,0.0,-0.5499999999999998,0.17117705961019986,0.985240282501282,0.0
2010-01-11,4.6,24.5,25.55,1.8,6.91,4.6,4.6,1.8,-0.04999999999999982,0.18809941761179758,0.9821499931752291,0.0
2010-01-12,3.4,23.5,27.99,0.9,7.22,8.0,8.0,2.7,0.3099999999999996,0.20496611396949532,0.9787690698649216,0.0
2010-01-13,0.1,23.9,28.84,0.0,6.96,8.1,8.1,2.7,-0.2599999999999998,0.22177215755648186,0.975098513039961,0.0
2010-01-14,0.2,24.0,28.12,0.0,6.6,3.6999999999999997,8.299999999999999,2.7,-0.3600000000000003,0.23851257519407648,0.9711394088771653,0.0
2010-01-15,0.0,24.1,27.81,2.4,6.43,0.30000000000000004,8.299999999999999,5.1,-0.16999999999999993,0.2551824131233728,0.9668929289391521,0.0
2010-01-16,0.3,23.7,27.77,0.0,6.35,0.5,8.6,5.1,-0.08000000000000007,0.2717767384711357,0.9623603298276545,0.0
2010-01-17,0.3,23.8,27.3,0.0,6.21,0.6,8.9,5.1,-0.13999999999999968,0.2882906407095177,0.9575429528116719,0.0
2010-01-18,0.0,24.1,26.67,0.0,6.03,0.6,4.3,3.3000000000000003,-0.17999999999999972,0.3047192331091634,0.9524422234305676,0.0
2010-01-19,0.0,23.8,26.01,0.0,5.89,0.3,0.8999999999999999,2.4,-0.14000000000000057,0.321057654185271,0.9470596510722283,0.0
2010-01-20,0.0,23.9,25.52,0.0,5.87,0.0,0.8,2.4,-0.019999999999999574,0.3373010691361842,0.9413968285264122,0.0
2010-01-21,0.0,23.8,25.13,0.0,5.89,0.0,0.5999999999999999,2.4,0.019999999999999574,0.3534446712740877,0.9354554315134164,0.0
2010-01-22,0.0,22.8,24.77,0.0,5.81,0.0,0.5999999999999999,0.0,-0.08000000000000007,0.3694836834473831,0.9292372181882051,0.0
2010-01-23,0.0,22.6,24.52,0.0,5.7,0.0,0.3,0.0,-0.10999999999999943,0.38541335945432564,0.9227440286201427,0.0
2010-01-24,0.0,23.4,24.36,0.0,5.61,0.0,0.0,0.0,-0.08999999999999986,0.4012289854475009,0.9159777842484877,0.0
2010-01-25,0.0,23.2,24.26,0.0,5.53,0.0,0.0,0.0,-0.08000000000000007,0.4169258813287287,0.908940487313808,0.0
2010-01-26,0.0,23.5,24.2,0.0,5.49,0.0,0.0,0.0,-0.040000000000000036,0.4324994021339788,0.901634220265486,0.0
2010-01-27,0.0,23.2,24.12,0.0,5.44,0.0,0.0,0.0,-0.04999999999999982,0.44794493940789115,0.8940611451454876,0.0
2010-01-28,0.0,23.6,24.08,0.0,5.37,0.0,0.0,0.0,-0.07000000000000028,0.4632579225674917,0.88622350294858,0.0
2010-01-29,0.0,24.0,24.04,0.0,5.28,0.0,0.0,0.0,-0.08999999999999986,0.4784338202547012,0.8781236129591848,0.0
2010-01-30,0.0,23.9,24.0,0.0,5.65,0.0,0.0,0.0,0.3700000000000001,0.49346814167723735,0.8697638720650646,0.0
2010-01-31,0.0,24.8,23.98,0.0,6.06,0.0,0.0,0.0,0.40999999999999925,0.5083564379375122,0.8611467540480452,0.0
2010-02-01,0.0,25.1,23.95,0.0,6.21,0.0,0.0,0.0,0.15000000000000036,0.5230943033491326,0.8522748088519838,0.0
2010-02-02,0.0,24.8,23.92,0.0,6.24,0.0,0.0,0.0,0.03000000000000025,0.5376773767406141,0.8431506618282,0.0
2010-02-03,0.0,24.4,23.9,0.0,6.21,0.0,0.0,0.0,-0.03000000000000025,0.5521013427459208,0.8337770129585915,0.0
2010-02-04,0.0,24.4,23.87,0.0,6.21,0.0,0.0,0.0,0.0,0.5663619330814524,0.8241566360566663,0.0
2010-02-05,0.0,24.6,23.82,0.0,6.23,0.0,0.0,0.0,0.020000000000000462,0.580454927809098,0.8142923779467267,0.0
2010-02-06,0.0,24.4,23.78,0.0,6.18,0.0,0.0,0.0,-0.05000000000000071,0.5943761565849831,0.804187157621448,0.0
2010-02-07,0.0,25.2,23.75,0.0,6.06,0.0,0.0,0.0,-0.1200000000000001,0.6081214998935418,0.7938439653781019,0.0
2010-02-08,0.0,25.1,23.72,0.0,6.03,0.0,0.0,0.0,-0.02999999999999936,0.6216868902665479,0.7832658619336791,0.0
2010-02-09,0.0,24.8,23.7,0.0,6.03,0.0,0.0,0.0,0.0,0.6350683134867438,0.7724559775191742,0.0
2010-02-10,0.0,24.9,23.66,0.0,6.06,0.0,0.0,0.0,0.02999999999999936,0.6482618097757122,0.7614175109532997,0.0
2010-02-11,0.0,24.7,23.67,0.0,6.06,0.0,0.0,0.0,0.0,0.6612634749656386,0.7501537286959042,0.0
2010-02-12,0.0,24.7,23.65,0.0,6.03,0.0,0.0,0.0,-0.02999999999999936,0.6740694616546161,0.7386679638813748,0.0
2010-02-13,0.0,26.0,23.63,0.0,6.06,0.0,0.0,0.0,0.02999999999999936,0.6866759803451553,0.726963615332308,0.0
2010-02-14,0.2,26.6,23.66,0.0,6.06,0.2,0.2,0.0,0.0,0.6990793005655562,0.7150441465537444,0.0
2010-02-15,0.0,27.2,23.65,0.0,5.9,0.2,0.2,0.0,-0.15999999999999925,0.7112757519738152,0.7029130847082615,0.0
2010-02-16,0.0,27.8,23.56,0.0,5.78,0.2,0.2,0.0,-0.1200000000000001,0.7232617254437388,0.6905740195722293,0.0
2010-02-17,0.0,28.1,23.52,0.0,5.68,0.0,0.2,0.0,-0.10000000000000053,0.7350336741329413,0.6780306024735382,0.0
2010-02-18,0.0,28.0,23.5,0.0,5.62,0.0,0.2,0.0,-0.05999999999999961,0.746588114532413,0.6652865452111116,0.0
2010-02-19,0.0,27.4,23.47,0.0,5.68,0.0,0.2,0.0,0.05999999999999961,0.7579216274973472,0.6523456189565257,0.0
2010-02-20,0.0,27.6,23.45,0.0,5.62,0.0,0.2,0.0,-0.05999999999999961,0.7690308592589181,0.6392116531380588,0.0
2010-02-21,0.0,27.4,23.44,0.0,5.56,0.0,0.0,0.0,-0.0600000000000005,0.7799125224167177,0.6258885343075018,0.0
2010-02-22,0.3,27.7,23.44,0.0,5.53,0.3,0.3,0.0,-0.02999999999999936,0.7905633969115482,0.612380204990065,0.0
2010-02-23,0.3,27.0,23.59,0.0,5.59,0.6,0.6,0.0,0.05999999999999961,0.8009803309782905,0.5986906625177214,0.0
2010-02-24,0.0,25.5,23.6,0.0,5.56,0.6,0.6,0.0,-0.03000000000000025,0.8111602420785621,0.5848239578463322,0.0
2010-02-25,0.0,24.4,23.46,0.0,5.47,0.3,0.6,0.0,-0.08999999999999986,0.8211001178128892,0.5707841943569036,0.0
2010-02-26,0.0,26.1,23.38,0.0,5.47,0.0,0.6,0.0,0.0,0.8307970168121247,0.5565755266413303,0.0
2010-02-27,0.0,27.6,23.35,0.0,5.28,0.0,0.6,0.0,-0.1899999999999995,0.8402480696078469,0.5422021592729844,0.0
2010-02-28,0.0,28.5,23.33,0.0,5.03,0.0,0.6,0.0,-0.25,0.8494504794814806,0.527668345562516,0.0
2010-03-01,0.0,28.0,23.3,0.0,5.03,0.0,0.3,0.0,0.0,0.8584015232918917,0.512978386299228,0.0
2010-03-02,0.0,27.4,23.3,0.0,5.0,0.0,0.0,0.0,-0.03000000000000025,0.8670985522812081,0.4981366284784055,0.0
2010-03-03,0.0,27.9,23.3,0.0,4.81,0.0,0.0,0.0,-0.1900000000000004,0.8755389928586302,0.4831474640149687,0.0
2010-03-04,0.0,27.8,23.29,0.0,4.69,0.0,0.0,0.0,-0.11999999999999922,0.8837203473619977,0.4680153284438345,0.0
2010-03-05,0.0,27.3,23.25,0.0,4.66,0.0,0.0,0.0,-0.03000000000000025,0.8916401947968874,0.45274469960737107,0.0
2010-03-06,0.0,26.8,23.25,0.0,4.69,0.0,0.0,0.0,0.03000000000000025,0.8992961915530253,0.4373400963303323,0.0
2010-03-07,0.0,27.0,23.25,0.0,4.53,0.0,0.0,0.0,-0.16000000000000014,0.9066860720977985,0.4218060770826634,0.0
2010-03-08,0.0,28.6,23.25,0.0,4.22,0.0,0.0,0.0,-0.3100000000000005,0.9138076496466615,0.4061472386305789,0.0
2010-03-09,0.0,29.6,23.23,0.0,4.06,0.0,0.0,0.0,-0.16000000000000014,0.9206588168102428,0.3903682146763026,0.0
2010-03-10,0.0,30.1,23.28,0.6,4.19,0.0,0.0,0.6,0.13000000000000078,0.9272375462179537,0.374473674486883,0.0
2010-03-11,0.0,30.2,23.35,0.0,4.19,0.0,0.0,0.6,0.0,0.9335418911179212,0.35846832151248087,0.0
2010-03-12,0.0,29.7,23.27,0.0,4.19,0.0,0.0,0.6,0.0,0.9395699859530622,0.342356891994542,0.0
2010-03-13,0.0,29.9,23.22,0.0,4.19,0.0,0.0,0.6,0.0,0.945320046913132,0.3261441535642696,0.0
2010-03-14,0.0,28.9,23.22,0.0,4.35,0.0,0.0,0.6,0.15999999999999925,0.9507903724625832,0.3098349038318025,0.0
2010-03-15,0.0,28.9,23.23,0.0,4.5,0.0,0.0,0.6,0.15000000000000036,0.9559793438440766,0.2934339689665273,0.0
2010-03-16,0.0,29.0,23.17,0.0,4.37,0.0,0.0,0.6,-0.1299999999999999,0.9608854255574977,0.27694620226893646,0.0
2010-03-17,0.0,29.2,23.15,0.0,4.22,0.0,0.0,0.0,-0.15000000000000036,0.9655071658143364,0.2603764827344581,0.0
2010-03-18,0.0,29.8,23.15,0.0,4.13,0.0,0.0,0.0,-0.08999999999999986,0.969843196967294,0.24372971360968387,0.0
2010-03-19,0.0,29.6,23.15,0.0,4.04,0.0,0.0,0.0,-0.08999999999999986,0.9738922359149924,0.22701082094141847,0.0
2010-03-20,0.0,29.0,23.21,0.4,4.22,0.0,0.0,0.4,0.17999999999999972,0.9776530844816641,0.2102247521189836,0.0
2010-03-21,0.0,29.3,23.28,0.0,4.47,0.0,0.0,0.4,0.25,0.981124629771712,0.19337647441020586,0.0
2010-03-22,0.0,29.2,23.18,0.0,4.25,0.0,0.0,0.4,-0.21999999999999975,0.984305844499033,0.17647097349152166,0.0
2010-03-23,0.0,29.0,23.16,0.0,3.94,0.0,0.0,0.4,-0.31000000000000005,0.9871957872910085,0.15951325197263655,0.0
2010-03-24,0.0,28.5,23.15,0.0,3.75,0.0,0.0,0.4,-0.18999999999999995,0.9897936029670716,0.14250832791617088,0.0
2010-03-25,0.0,28.7,23.1,0.0,3.69,0.0,0.0,0.4,-0.06000000000000005,0.992098522791769,0.12546123335273648,0.0
2010-03-26,0.0,28.7,23.1,0.0,3.66,0.0,0.0,0.4,-0.029999999999999805,0.9941098647022418,0.10837701279187609,0.0
2010-03-27,0.0,27.6,23.1,0.0,3.69,0.0,0.0,0.0,0.029999999999999805,0.9958270335100595,0.09126072172931188,0.0
2010-03-28,0.0,28.4,23.1,0.0,3.81,0.0,0.0,0.0,0.1200000000000001,0.9972495210773451,0.07411742515094437,0.0
2010-03-29,0.1,28.1,23.14,0.2,4.0,0.1,0.1,0.2,0.18999999999999995,0.998376906467142,0.056952196034039754,0.0
2010-03-30,0.0,28.1,23.18,0.0,4.19,0.1,0.1,0.2,0.1900000000000004,0.9992088560679753,0.03977011384605572,0.0
2010-03-31,0.0,27.3,23.13,0.0,4.13,0.1,0.1,0.2,-0.0600000000000005,0.9997451236925734,0.022576263041545485,0.0
2010-04-01,0.0,26.3,23.1,0.0,4.04,0.0,0.1,0.2,-0.08999999999999986,0.9999855506507186,0.005375731557583884,0.0
2010-04-02,0.0,27.2,23.1,0.0,3.84,0.0,0.1,0.2,-0.20000000000000018,0.9999300657962057,-0.011826390691832589,0.0
2010-04-03,0.0,30.5,23.1,0.0,3.56,0.0,0.1,0.2,-0.2799999999999998,0.9995786855478958,-0.029025013321975237,0.0
2010-04-04,0.0,30.8,23.1,0.0,3.32,0.0,0.1,0.2,-0.2400000000000002,0.9989315138848577,-0.046215046983708354,0.0
2010-04-05,0.0,30.2,23.1,0.0,3.22,0.0,0.0,0.0,-0.09999999999999964,0.9979887423155984,-0.06339140486951038,0.0
2010-04-06,0.0,31.1,23.1,0.0,3.22,0.0,0.0,0.0,0.0,0.9967506498213929,-0.08054900421874167,0.0
2010-04-07,0.0,30.8,23.07,0.0,3.32,0.0,0.0,0.0,0.09999999999999964,0.9952176027737294,-0.09768276782171598,0.0
2010-04-08,0.0,31.7,23.05,0.0,3.09,0.0,0.0,0.0,-0.22999999999999998,0.9933900548258936,-0.11478762552212701,0.0
2010-04-09,2.3,28.8,23.63,0.4,3.16,2.3,2.3,0.4,0.07000000000000028,0.9912685467787256,-0.13185851571739118,0.0
2010-04-10,2.1,28.9,24.52,0.3,3.32,4.4,4.4,0.7,0.1599999999999997,0.9888537064205885,-0.1488903868564548,0.0
2010-04-11,0.0,30.5,24.51,0.0,2.4,4.4,4.4,0.7,-0.9199999999999999,0.986146248341595,-0.16587819893463143,0.0
2010-04-12,0.0,30.2,23.78,0.4,1.44,2.1,4.4,1.1,-0.96,0.9831469737221499,-0.1828169249850199,0.0
2010-04-13,0.0,29.6,23.45,0.0,0.75,0.0,4.4,1.1,-0.69,0.9798567700958665,-0.1997015525660636,0.0
2010-04-14,0.0,29.2,23.22,0.0,0.44,0.0,4.4,1.1,-0.31,0.9762766110869321,-0.21652708524481437,0.0
2010-04-15,0.0,30.5,23.16,0.2,0.47,0.0,4.4,1.3,0.02999999999999997,0.9724075561219968,-0.23328854407545518,0.0
2010-04-16,5.9,29.8,24.3,0.6,0.85,5.9,8.0,1.5,0.38,0.9682507501166718,-0.2499809690726521,0.0
2010-04-17,2.0,29.0,26.92,2.1,1.03,7.9,7.900000000000001,3.3,0.18000000000000005,0.9638074231367307,-0.26659942067929354,0.0
2010-04-18,0.2,28.3,27.52,0.3,0.85,8.1,8.1,3.6,-0.18000000000000005,0.9590788900341131,-0.28313898122818354,0.0
2010-04-19,0.0,27.8,26.4,0.0,0.66,2.2,8.1,3.2,-0.18999999999999995,0.9540665500578387,-0.2995947563972602,0.0
2010-04-20,0.0,28.4,25.19,0.0,0.59,0.2,8.1,3.2,-0.07000000000000006,0.9487718864399473,-0.31596187665790293,0.0
2010-04-21,0.0,28.7,24.3,0.4,0.53,0.0,8.1,3.6000000000000005,-0.05999999999999994,0.9431964659565866,-0.33223549871590435,0.0
2010-04-22,0.0,29.8,23.79,0.0,0.5,0.0,8.1,3.4000000000000004,-0.030000000000000027,0.9373419384643772,-0.3484108069446808,0.0
2010-04-23,0.0,30.9,23.38,0.1,0.47,0.0,2.2,2.9000000000000004,-0.030000000000000027,0.9312100364121947,-0.3644830148102912,0.0
2010-04-24,0.0,30.7,23.29,0.5,0.47,0.0,0.2,1.3,0.0,0.9248025743285089,-0.38044736628785164,0.0
2010-04-25,0.0,30.3,23.35,0.3,0.47,0.0,0.0,1.3,0.0,0.9181214482844364,-0.39629913726891813,0.0
2010-04-26,0.0,31.2,23.27,0.0,0.44,0.0,0.0,1.3,-0.02999999999999997,0.9111686353326631,-0.41203363695942635,0.0
2010-04-27,0.0,30.6,23.22,0.5,0.44,0.0,0.0,1.8,0.0,0.9039461929224011,-0.42764620926777464,0.0
2010-04-28,1.0,30.2,23.41,0.4,0.44,1.0,1.0,1.8,0.0,0.8964562582905575,-0.44313223418263453,0.0
2010-04-29,1.1,30.5,23.78,0.0,0.47,2.1,2.1,1.8,0.02999999999999997,0.8887010478292915,-0.45848712914008766,0.0
2010-04-30,0.0,29.3,23.94,0.3,0.59,2.1,2.1,2.0,0.12,0.8806828564301475,-0.47370635037968,0.0
2010-05-01,0.7,28.9,23.81,0.6,0.56,1.8,2.8,2.1,-0.029999999999999916,0.8724040568049612,-0.48878539428899265,0.0
2010-05-02,3.9,29.3,24.72,1.2,0.66,4.6,6.7,3.0,0.09999999999999998,0.8638670987837349,-0.503719798736334,0.0
2010-05-03,2.6,28.8,26.03,0.9,0.78,7.2,9.3,3.9,0.12,0.8550745085896932,-0.518505144391157,0.0
2010-05-04,0.1,28.9,26.12,2.7,0.66,6.6,9.4,6.1,-0.12,0.8460288880917339,-0.533137056031809,0.0
2010-05-05,0.0,28.7,25.23,0.2,0.59,2.7000000000000006,8.4,5.8999999999999995,-0.07000000000000006,0.8367329140344921,-0.5476112038402312,0.0
2010-05-06,0.0,28.8,24.43,0.1,0.56,0.10000000000000045,7.300000000000001,6.0,-0.029999999999999916,0.8271893372462497,-0.5619233046832195,0.0
2010-05-07,0.0,29.9,23.89,0.3,0.44,0.0,7.300000000000001,6.0,-0.12000000000000005,0.8174009818249189,-0.5760691233798758,0.0
2010-05-08,0.4,29.8,23.63,0.0,0.47,0.40000000000000047,7.0,5.4,0.02999999999999997,0.8073707443023492,-0.5900444739548627,0.0
2010-05-09,0.0,31.0,23.35,0.0,0.44,0.40000000000000047,3.1,4.2,-0.02999999999999997,0.7971015927871943,-0.6038452208771035,0.0
2010-05-10,0.0,30.6,23.17,0.2,0.41,0.40000000000000047,0.5,3.5,-0.030000000000000027,0.7865965660866021,-0.6174672802835514,0.0
2010-05-11,0.0,30.6,23.15,0.2,0.44,0.0,0.4,1.0,0.030000000000000027,0.7758587728069828,-0.6309066211876704,0.0
2010-05-12,0.0,29.5,23.1,0.0,0.41,0.0,0.4,0.8,-0.030000000000000027,0.7648913904341225,-0.6441592666722685,0.0
2010-05-13,0.0,29.0,23.03,0.0,0.37,0.0,0.4,0.7,-0.03999999999999998,0.753697664392914,-0.6572212950663319,0.0
2010-05-14,0.0,29.0,23.0,0.0,0.37,0.0,0.4,0.4,0.0,0.742280907086982,-0.6700888411055113,0.0
2010-05-15,0.0,29.1,22.96,0.0,0.37,0.0,0.0,0.4,0.0,0.7306444969184916,-0.6827580970759147,0.0
2010-05-16,0.0,28.7,22.95,0.0,0.37,0.0,0.0,0.4,0.0,0.7187918772884232,-0.6952253139408722,0.0
2010-05-17,0.0,29.3,22.95,0.0,0.37,0.0,0.0,0.2,0.0,0.7067265555776158,-0.7074868024503348,0.0
2010-05-18,0.3,29.7,23.01,0.1,0.44,0.30000000000000043,0.3,0.1,0.07,0.6944521021088763,-0.719538934232584,0.0
2010-05-19,0.0,28.8,23.06,0.0,0.72,0.30000000000000043,0.3,0.1,0.27999999999999997,0.6819721490904629,-0.7313781428679254,0.0
2010-05-20,0.0,28.7,23.02,0.0,1.16,0.30000000000000043,0.3,0.1,0.43999999999999995,0.6692903895412567,-0.7430009249440493,0.0
2010-05-21,0.0,28.3,23.02,0.6,1.31,0.0,0.3,0.7,0.15000000000000013,0.6564105761979381,-0.7544038410927472,0.0
2010-05-22,0.4,28.3,23.1,0.7,1.47,0.40000000000000047,0.7,1.4,0.15999999999999992,0.6433365204044917,-0.765583517007675,0.0
2010-05-23,0.3,28.4,23.19,0.0,1.9,0.7000000000000004,1.0,1.4,0.42999999999999994,0.6300720909843687,-0.7765366444428655,0.0
2010-05-24,0.0,28.2,23.21,0.2,2.37,0.7000000000000004,1.0,1.5999999999999999,0.4700000000000002,0.6166212130956382,-0.7872599821916922,0.0
2010-05-25,0.0,28.1,23.11,0.2,2.87,0.30000000000000043,0.7,1.6999999999999997,0.5,0.6029878670694714,-0.7977503570459932,0.0
2010-05-26,0.0,27.9,23.14,0.4,3.22,0.0,0.7,2.0999999999999996,0.3500000000000001,0.5891760872322963,-0.8080046647350754,0.0
2010-05-27,0.0,28.3,23.11,0.9,3.35,0.0,0.7,3.0,0.1299999999999999,0.5751899607119775,-0.8180198708443174,0.0
2010-05-28,0.0,28.6,23.07,1.7,3.35,0.0,0.7,4.1,0.0,0.5610336262283677,-0.8277930117131022,0.0
2010-05-29,0.0,28.4,22.98,0.0,3.41,0.0,0.3,3.4,0.06000000000000005,0.5467112728685939,-0.8373211953118121,0.0
2010-05-30,0.0,28.6,22.97,0.0,3.44,0.0,0.0,3.4,0.029999999999999805,0.5322271388474397,-0.8466016020976267,0.0
2010-05-31,0.9,27.4,23.35,8.4,3.59,0.9000000000000005,0.9,11.6,0.1499999999999999,0.5175855102531889,-0.8556314858488706,0.0
2010-06-01,0.6,27.4,24.09,4.3,3.81,1.5000000000000004,1.5,15.7,0.2200000000000002,0.5027907197793043,-0.8644081744776648,0.0
2010-06-02,1.0,28.1,24.36,1.1,3.97,2.5000000000000004,2.5,16.4,0.16000000000000014,0.4878471454423119,-0.8729290708206411,0.0
2010-06-03,0.8,28.8,24.31,0.9,3.94,2.4000000000000004,3.3,16.4,-0.03000000000000025,0.47275920928627757,-0.881191653407483,0.0
2010-06-04,0.0,28.4,24.03,0.3,3.84,1.8000000000000005,3.3,15.0,-0.10000000000000009,0.4575313760742512,-0.8891934772070711,0.0
2010-06-05,0.0,28.2,23.61,0.7,3.75,0.8000000000000005,3.3,15.7,-0.08999999999999986,0.44216815196707204,-0.8969321743510065,0.0
2010-06-06,0.4,27.5,23.54,1.8,3.81,0.40000000000000047,3.7,17.5,0.06000000000000005,0.42667408318992467,-0.9044054548343001,0.0
2010-06-07,1.4,26.4,24.24,8.2,4.09,1.8000000000000003,4.2,17.299999999999997,0.2799999999999998,0.4110537546870351,-0.9116111071930239,0.0
2010-06-08,0.1,26.9,24.69,8.4,4.35,1.9000000000000004,3.7,21.4,0.2599999999999998,0.3953117887649151,-0.9185469991587165,0.0
2010-06-09,3.5,26.9,26.0,13.0,5.97,5.0,6.2,33.3,1.62,0.37945284372454435,-0.925211078289358,0.0
2010-06-10,8.8,26.4,31.41,15.9,9.59,12.4,14.200000000000001,48.300000000000004,3.62,0.36348161248290634,-0.9316013725767187,0.0
2010-06-11,13.2,26.0,36.91,15.6,14.14,25.5,27.4,63.599999999999994,4.550000000000001,0.3474028211842774,-0.9377159910299093,0.0
2010-06-12,5.4,25.8,39.39,47.0,14.89,27.4,32.8,109.9,0.75,0.3312212278016865,-0.9435531242349544,0.0
2010-06-13,26.1,24.9,42.69,20.8,18.19,44.7,58.5,128.9,3.3000000000000007,0.31494162072895193,-0.9491110448902284,0.0
2010-06-14,17.0,23.8,46.71,41.3,21.49,48.5,74.10000000000001,162.0,3.299999999999997,0.2985688173637202,-0.9543881083175908,0.0
2010-06-15,30.7,23.4,48.36,61.6,35.39,73.8,104.69999999999999,215.2,13.900000000000002,0.2821076626819194,-0.9593827529490743,0.0
2010-06-16,29.6,23.4,48.99,51.9,69.79,77.3,130.8,254.1,34.400000000000006,0.26556302780405594,-0.9640935007889755,0.0
2010-06-17,21.7,23.1,47.83,62.3,124.31,82.0,143.7,300.5,54.519999999999996,0.24893980855376657,-0.9685189578512204,0.0
2010-06-18,14.4,23.4,49.26,30.9,147.94,65.7,144.9,315.8,23.629999999999995,0.23224292400907015,-0.9726578145718654,0.0
2010-06-19,3.5,24.7,48.81,10.8,127.82,39.6,143.0,279.59999999999997,-20.120000000000005,0.21547731504673012,-0.976508846196619,0.0
2010-06-20,0.7,24.6,48.36,5.1,96.72,18.6,117.6,263.90000000000003,-31.099999999999994,0.19864794288017112,-0.9800709131432666,0.0
2010-06-21,2.8,24.8,48.4,3.9,71.28,7.0,103.39999999999999,226.5,-25.439999999999998,0.18175978759137534,-0.9833429613388902,0.0
2010-06-22,1.7,24.5,47.9,34.3,54.98,5.2,74.39999999999999,199.2,-16.300000000000004,0.16481784665719793,-0.9863240225317866,0.0
2010-06-23,2.3,24.0,48.8,27.3,69.63,6.8,47.1,174.6,14.649999999999999,0.14782713347053048,-0.9890132145779883,0.0
2010-06-24,2.0,23.6,49.24,35.1,107.14,6.0,27.4,147.39999999999998,37.510000000000005,0.13079267585675922,-0.9914097417023038,0.0
2010-06-25,3.6,23.7,49.87,36.9,165.34,7.9,16.6,153.39999999999998,58.2,0.11371951458594969,-0.9935128947338007,0.0
2010-06-26,30.6,23.9,49.0,53.4,251.35,36.2,43.7,196.0,86.00999999999999,0.0966127018812031,-0.9953220513156602,0.0
2010-06-27,0.8,24.3,48.31,10.8,303.09,35.0,43.8,201.7,51.73999999999998,0.07947729992362097,-0.9968366760893436,0.0
2010-06-28,0.3,25.1,47.78,6.6,250.19,31.700000000000003,41.300000000000004,204.4,-52.89999999999998,0.062318379354325076,-0.998056320853012,0.0
2010-06-29,0.0,25.2,46.88,5.5,166.88,1.1,39.6,175.6,-83.31,0.04514101777397193,-0.9989806246941579,0.0
2010-06-30,0.0,24.8,46.01,5.3,115.68,0.3,37.300000000000004,153.6,-51.19999999999999,0.02795029824021032,-0.999609314096404,0.0
2010-07-01,5.1,23.9,46.18,8.3,86.5,5.1,40.400000000000006,126.8,-29.180000000000007,0.01075130776352193,-0.9999422030204416,0.0
2010-07-02,30.5,22.4,48.71,51.1,161.55,35.6,67.3,141.0,75.05000000000001,-0.00645086419810515,-0.9999791929590823,0.0
2010-07-03,21.8,22.2,48.39,36.5,288.73,57.400000000000006,58.5,124.1,127.18,-0.023651127245231586,-0.9997202729664083,0.0
2010-07-04,2.4,23.8,44.89,12.9,298.23,54.7,60.1,126.2,9.5,-0.04084439154329611,-0.9991655196610109,0.0
2010-07-05,3.1,23.8,46.03,22.4,237.78,27.3,62.9,142.0,-60.45000000000002,-0.05802556932878035,-0.9983150972033183,0.0
2010-07-06,17.8,22.9,48.81,21.9,215.77,23.3,80.7,158.39999999999998,-22.00999999999999,-0.07518957641475855,-0.9971692572470178,0.0
2010-07-07,2.8,23.4,50.29,12.8,230.21,23.700000000000003,83.5,165.9,14.439999999999998,-0.09233133369539122,-0.9957283388645872,0.0
2010-07-08,7.9,23.6,50.2,9.4,201.77,28.5,86.30000000000001,167.0,-28.439999999999998,-0.10944576864891556,-0.993992768446958,0.0
2010-07-09,3.2,23.5,50.63,10.2,164.2,13.9,59.00000000000001,126.10000000000001,-37.57000000000002,-0.12652781683868314,-0.9919630595773397,0.0
2010-07-10,0.7,24.6,49.11,3.8,135.46,11.8,37.9,93.39999999999999,-28.73999999999998,-0.1435724234118113,-0.9896398128792412,0.0
2010-07-11,0.7,24.4,48.18,4.0,97.86,4.6,36.2,84.5,-37.60000000000001,-0.16057454459499376,-0.9870237158387383,0.0
2010-07-12,0.0,24.5,47.37,5.6,73.64,1.4,33.1,67.7,-24.22,-0.17752914918703497,-0.984115542601034,0.0
2010-07-13,3.6,24.3,47.2,6.6,57.61,4.3,18.9,52.4,-16.03,-0.19443122004766195,-0.9809161537413774,0.0
2010-07-14,6.6,23.6,47.9,15.7,53.58,10.2,22.7,55.3,-4.030000000000001,-0.2112757555821793,-0.9774264960104055,0.0
